Interval,Total Distance (GPS),Total Distance (IMP),Total Elapsed Time,Avg Split (GPS),Avg Speed (GPS),Avg Split (IMP),Avg Speed (IMP),Avg Stroke Rate,Total Strokes,Distance/Stroke (GPS),Distance/Stroke (IMP),Avg Heart Rate,Avg Power,Avg Catch,Avg Slip,Avg Finish,Avg Wash,Avg Force Avg,Avg Work,Avg Force Max,Avg Max Force Angle,Start GPS Lat.,Start GPS Lon.
(Interval),(Meters),(Meters),(HH:MM:SS.tenths),(/500),(M/S),(/500),(M/S),(SPM),(Strokes),(Meters),(Meters),(BPM),(Watts),(Degrees),(Degrees),(Degrees),(Degrees),(Newtons),(Joules),(Newtons),(Degrees),(Degrees),(Degrees)
1,4342.4,0,20:25.9,02:21.2,3.54,00:00.0,0,30.5,526,8.3,0,153,---,---,---,---,---,---,---,---,---,52.236077,0.1735645
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Per-Stroke Data:,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
1,3829.3,0,17:22.0,02:31.9,3.29,00:00.0,0,18,474,11.1,0,133,---,---,---,---,---,---,---,---,---,52.2114643,0.1405926
1,3840.4,0,17:25.4,02:30.6,3.32,00:00.0,0,18.5,475,11.1,0,134,---,---,---,---,---,---,---,---,---,52.2114199,0.1404468
1,3851.4,0,17:28.8,02:33.3,3.26,00:00.0,0,17,476,11,0,135,---,---,---,---,---,---,---,---,---,52.2113786,0.1403003
1,3862.3,0,17:32.2,02:35.7,3.21,00:00.0,0,18,477,10.9,0,135,---,---,---,---,---,---,---,---,---,52.2113411,0.1401527
1,3872.4,0,17:35.4,02:36.7,3.19,00:00.0,0,18,478,10.2,0,136,---,---,---,---,---,---,---,---,---,52.2113089,0.1400133
1,3883.1,0,17:38.8,02:38.7,3.15,00:00.0,0,18,479,10.7,0,136,---,---,---,---,---,---,---,---,---,52.211279,0.1398641
1,3893.7,0,17:42.2,02:39.7,3.13,00:00.0,0,17.5,480,10.6,0,137,---,---,---,---,---,---,---,---,---,52.2112525,0.1397151
1,3904.3,0,17:45.8,02:40.2,3.12,00:00.0,0,18,481,10.6,0,137,---,---,---,---,---,---,---,---,---,52.2112298,0.1395638
1,3914.6,0,17:48.9,02:39.2,3.14,00:00.0,0,17.5,482,10.2,0,137,---,---,---,---,---,---,---,---,---,52.2112111,0.1394173
1,3925.4,0,17:52.4,02:39.2,3.14,00:00.0,0,17.5,483,10.8,0,137,---,---,---,---,---,---,---,---,---,52.2112057,0.1392585
1,3935.6,0,17:55.8,02:43.3,3.06,00:00.0,0,18,484,10.2,0,137,---,---,---,---,---,---,---,---,---,52.2112043,0.1391087
1,3945.2,0,17:58.9,02:46.1,3.01,00:00.0,0,18.5,485,9.5,0,137,---,---,---,---,---,---,---,---,---,52.211207,0.1389688
1,3956.1,0,18:02.4,02:44.4,3.04,00:00.0,0,18,486,10.9,0,136,---,---,---,---,---,---,---,---,---,52.2112195,0.1388101
1,3966.6,0,18:05.5,02:39.2,3.14,00:00.0,0,18,487,10.5,0,135,---,---,---,---,---,---,---,---,---,52.2112313,0.1386572
1,3977.6,0,18:09.0,02:34.7,3.23,00:00.0,0,18.5,488,11,0,135,---,---,---,---,---,---,---,---,---,52.2112472,0.1384978
1,3988.3,0,18:12.2,02:34.7,3.23,00:00.0,0,18,489,10.6,0,134,---,---,---,---,---,---,---,---,---,52.2112611,0.1383435
1,3999.6,0,18:15.8,02:34.3,3.24,00:00.0,0,18,490,11.3,0,135,---,---,---,---,---,---,---,---,---,52.2112729,0.1381789
1,4009.6,0,18:18.8,02:33.3,3.26,00:00.0,0,17.5,491,10,0,135,---,---,---,---,---,---,---,---,---,52.2112863,0.1380333
1,4021.4,0,18:22.4,02:33.3,3.26,00:00.0,0,18,492,11.8,0,135,---,---,---,---,---,---,---,---,---,52.2112988,0.1378609
1,4031.6,0,18:25.6,02:35.7,3.21,00:00.0,0,17.5,493,10.1,0,135,---,---,---,---,---,---,---,---,---,52.2113026,0.1377123
1,4041.9,0,18:29.0,02:40.7,3.11,00:00.0,0,18,494,10.4,0,135,---,---,---,---,---,---,---,---,---,52.2113,0.1375606
1,4052.4,0,18:32.4,02:42.3,3.08,00:00.0,0,18,495,10.4,0,135,---,---,---,---,---,---,---,---,---,52.2112849,0.1374099
1,4063.3,0,18:35.8,02:38.7,3.15,00:00.0,0,18,496,10.9,0,135,---,---,---,---,---,---,---,---,---,52.2112588,0.1372555
1,4073.7,0,18:39.0,02:35.2,3.22,00:00.0,0,17.5,497,10.4,0,135,---,---,---,---,---,---,---,---,---,52.2112284,0.1371115
1,4084.8,0,18:42.4,02:35.2,3.22,00:00.0,0,18.5,498,11.1,0,136,---,---,---,---,---,---,---,---,---,52.2111889,0.1369623
1,4095.7,0,18:45.8,02:30.6,3.32,00:00.0,0,18.5,499,10.9,0,135,---,---,---,---,---,---,---,---,---,52.2111669,0.1368068
1,4106,0,18:48.8,02:27.9,3.38,00:00.0,0,19,500,10.3,0,135,---,---,---,---,---,---,---,---,---,52.2111278,0.1366717
1,4116.3,0,18:52.0,02:36.7,3.19,00:00.0,0,18,501,10.4,0,135,---,---,---,---,---,---,---,---,---,52.2110808,0.1365415
1,4141.2,0,19:02.2,04:27.3,1.87,00:00.0,0,24.5,502,24.8,0,108,---,---,---,---,---,---,---,---,---,52.2107743,0.1361434
1,4143.7,0,19:03.6,06:02.3,1.38,00:00.0,0,32,503,2.5,0,109,---,---,---,---,---,---,---,---,---,52.2107643,0.136111
1,4152.1,0,19:07.6,04:08.7,2.01,00:00.0,0,15.5,504,8.4,0,111,---,---,---,---,---,---,---,---,---,52.2107283,0.1360021
1,4161.9,0,19:11.2,03:32.7,2.35,00:00.0,0,16.5,505,9.8,0,115,---,---,---,---,---,---,---,---,---,52.2106859,0.1358766
1,4171.8,0,19:14.9,03:05.8,2.69,00:00.0,0,16.5,506,9.9,0,116,---,---,---,---,---,---,---,---,---,52.2106484,0.1357449
1,4182.6,0,19:18.2,02:51.2,2.92,00:00.0,0,17,507,10.8,0,117,---,---,---,---,---,---,---,---,---,52.210608,0.1356011
1,4193.8,0,19:21.8,02:41.8,3.09,00:00.0,0,17,508,11.2,0,118,---,---,---,---,---,---,---,---,---,52.2105721,0.1354477
1,4204.4,0,19:25.2,02:38.7,3.15,00:00.0,0,17,509,10.6,0,118,---,---,---,---,---,---,---,---,---,52.2105441,0.1352993
1,4215.1,0,19:28.6,02:38.2,3.16,00:00.0,0,18,510,10.8,0,118,---,---,---,---,---,---,---,---,---,52.2105169,0.1351481
1,4226.2,0,19:32.2,02:38.7,3.15,00:00.0,0,17.5,511,11.1,0,119,---,---,---,---,---,---,---,---,---,52.2104925,0.1349907
1,4235.8,0,19:35.4,02:43.9,3.05,00:00.0,0,17.5,512,9.6,0,120,---,---,---,---,---,---,---,---,---,52.2104781,0.1348514
1,4244.8,0,19:38.9,02:53.6,2.88,00:00.0,0,18.5,513,9,0,121,---,---,---,---,---,---,---,---,---,52.2104619,0.1347225
1,4267.6,0,19:48.2,03:34.5,2.33,00:00.0,0,33,514,22.8,0,119,---,---,---,---,---,---,---,---,---,52.2104414,0.1342323
1,4270.6,0,19:49.2,03:49.3,2.18,00:00.0,0,33.5,515,3,0,119,---,---,---,---,---,---,---,---,---,52.2104418,0.1341886
1,4280.1,0,19:52.8,03:14.5,2.57,00:00.0,0,17.5,516,9.5,0,117,---,---,---,---,---,---,---,---,---,52.2104466,0.1340494
1,4289.9,0,19:56.2,03:02.4,2.74,00:00.0,0,17.5,517,9.8,0,117,---,---,---,---,---,---,---,---,---,52.2104499,0.1339065
1,4300.1,0,19:59.6,02:51.2,2.92,00:00.0,0,18.5,518,10.2,0,118,---,---,---,---,---,---,---,---,---,52.2104495,0.1337563
1,4310.1,0,20:02.8,02:44.4,3.04,00:00.0,0,18,519,10,0,119,---,---,---,---,---,---,---,---,---,52.2104489,0.133609
1,4320.5,0,20:06.2,02:40.7,3.11,00:00.0,0,18.5,520,10.4,0,119,---,---,---,---,---,---,---,---,---,52.2104518,0.1334571
1,4341.9,0,20:15.3,15:45.4,0.11,00:00.0,0,38.5,521,21.4,0,96,---,---,---,---,---,---,---,---,---,52.2105935,0.1325989
1,4342.2,0,20:19.1,59:02.8,0.07,00:00.0,0,12.5,522,0.3,0,95,---,---,---,---,---,---,---,---,---,52.210596,0.132598
1,4342.2,0,20:19.7,18:53.3,0.06,00:00.0,0,75,523,0.1,0,95,---,---,---,---,---,---,---,---,---,52.2105964,0.1325972
1,4342.4,0,20:21.5,09:26.6,0.12,00:00.0,0,50.5,524,0.1,0,95,---,---,---,---,---,---,---,---,---,52.2105958,0.1326001
1,4342.4,0,20:22.3,55:33.3,0.15,00:00.0,0,75.5,525,0,0,95,---,---,---,---,---,---,---,---,---,52.2105961,0.1326012
1,4342.4,0,20:23.1,59:31.4,0.14,00:00.0,0,63.5,526,0,0,95,---,---,---,---,---,---,---,---,---,52.2105948,0.1326022
