Interval,Total Distance (GPS),Total Distance (IMP),Total Elapsed Time,Avg Split (GPS),Avg Speed (GPS),Avg Split (IMP),Avg Speed (IMP),Avg Stroke Rate,Total Strokes,Distance/Stroke (GPS),Distance/Stroke (IMP),Avg Heart Rate,Avg Power,Avg Catch,Avg Slip,Avg Finish,Avg Wash,Avg Force Avg,Avg Work,Avg Force Max,Avg Max Force Angle,Start GPS Lat.,Start GPS Lon.
(Interval),(Meters),(Meters),(HH:MM:SS.tenths),(/500),(M/S),(/500),(M/S),(SPM),(Strokes),(Meters),(Meters),(BPM),(Watts),(Degrees),(Degrees),(Degrees),(Degrees),(Newtons),(Joules),(Newtons),(Degrees),(Degrees),(Degrees)
1,8200.2,0,40:52.3,02:29.7,3.34,00:00.0,0,28,879,9.3,0,---,---,---,---,---,---,---,---,---,---,52.2105662,0.1326208
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Per-Stroke Data:,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
1,2585.7,0,15:45.6,02:10.2,3.84,00:00.0,0,18.5,301,12.5,0,---,---,---,---,---,---,---,---,---,---,52.2226087,0.166931
1,2598.9,0,15:49.1,02:09.1,3.87,00:00.0,0,18.5,302,13.3,0,---,---,---,---,---,---,---,---,---,---,52.222706,0.1670438
1,2611.5,0,15:52.2,02:08.5,3.89,00:00.0,0,18,303,12.6,0,---,---,---,---,---,---,---,---,---,---,52.2227997,0.167147
1,2624.4,0,15:55.7,02:09.5,3.86,00:00.0,0,18,304,12.9,0,---,---,---,---,---,---,---,---,---,---,52.2229021,0.1672358
1,2637.1,0,15:59.3,02:12.2,3.78,00:00.0,0,18,305,12.7,0,---,---,---,---,---,---,---,---,---,---,52.2230094,0.167297
1,2663.2,0,16:08.8,03:43.2,2.24,00:00.0,0,27.5,306,26.1,0,---,---,---,---,---,---,---,---,---,---,52.2236107,0.1674176
1,2666.8,0,16:10.4,05:18.4,1.57,00:00.0,0,27.5,307,3.6,0,---,---,---,---,---,---,---,---,---,---,52.2236414,0.1673992
1,2677.5,0,16:14.2,03:16.8,2.54,00:00.0,0,17,308,10.7,0,---,---,---,---,---,---,---,---,---,---,52.2237313,0.1673438
1,2688.7,0,16:17.4,02:43.3,3.06,00:00.0,0,17.5,309,11.2,0,---,---,---,---,---,---,---,---,---,---,52.2238229,0.167275
1,2717.2,0,16:27.7,03:25.7,2.43,00:00.0,0,24.5,310,28.5,0,---,---,---,---,---,---,---,---,---,---,52.2243042,0.1670128
1,2722,0,16:29.3,04:06.3,2.03,00:00.0,0,36.5,311,4.8,0,---,---,---,---,---,---,---,---,---,---,52.2243463,0.1669977
1,2727.2,0,16:30.7,02:46.6,3,00:00.0,0,44.5,312,5.2,0,---,---,---,---,---,---,---,---,---,---,52.224392,0.1669839
1,2732.2,0,16:31.9,02:16.9,3.65,00:00.0,0,46.5,313,5,0,---,---,---,---,---,---,---,---,---,---,52.224436,0.1669706
1,2737.8,0,16:33.2,02:01.3,4.12,00:00.0,0,46.5,314,5.7,0,---,---,---,---,---,---,---,---,---,---,52.2244862,0.1669563
1,2745.3,0,16:34.7,01:49.4,4.57,00:00.0,0,43.5,315,7.5,0,---,---,---,---,---,---,---,---,---,---,52.2245523,0.166935
1,2751.6,0,16:36.0,01:41.2,4.94,00:00.0,0,41.5,316,6.3,0,---,---,---,---,---,---,---,---,---,---,52.2246073,0.1669162
1,2759.7,0,16:37.5,01:37.6,5.12,00:00.0,0,42,317,8.1,0,---,---,---,---,---,---,---,---,---,---,52.2246787,0.1668918
1,2766.4,0,16:38.9,01:34.8,5.27,00:00.0,0,41,318,6.7,0,---,---,---,---,---,---,---,---,---,---,52.2247369,0.1668692
1,2775.7,0,16:40.5,01:32.0,5.43,00:00.0,0,41,319,9.3,0,---,---,---,---,---,---,---,---,---,---,52.2248184,0.1668368
1,2782.7,0,16:41.9,01:30.5,5.52,00:00.0,0,41,320,7,0,---,---,---,---,---,---,---,---,---,---,52.2248787,0.1668101
1,2791.4,0,16:43.3,01:28.6,5.64,00:00.0,0,41.5,321,8.8,0,---,---,---,---,---,---,---,---,---,---,52.2249549,0.1667766
1,2799.5,0,16:44.9,01:27.5,5.71,00:00.0,0,41,322,8.1,0,---,---,---,---,---,---,---,---,---,---,52.2250253,0.1667464
1,2808.5,0,16:46.3,01:26.9,5.75,00:00.0,0,39.5,323,9,0,---,---,---,---,---,---,---,---,---,---,52.2251033,0.1667125
1,2816.3,0,16:47.9,01:26.5,5.78,00:00.0,0,39,324,7.8,0,---,---,---,---,---,---,---,---,---,---,52.225171,0.1666848
1,2825.1,0,16:49.3,01:27.7,5.7,00:00.0,0,38.5,325,8.8,0,---,---,---,---,---,---,---,---,---,---,52.2252477,0.1666519
1,2833.1,0,16:50.9,01:28.6,5.64,00:00.0,0,40,326,8,0,---,---,---,---,---,---,---,---,---,---,52.2253173,0.1666223
1,2842.9,0,16:52.5,01:28.3,5.66,00:00.0,0,38.5,327,9.8,0,---,---,---,---,---,---,---,---,---,---,52.2254027,0.1665877
1,2850,0,16:53.9,01:27.7,5.7,00:00.0,0,38.5,328,7.1,0,---,---,---,---,---,---,---,---,---,---,52.2254647,0.166564
1,2859.7,0,16:55.5,01:27.5,5.71,00:00.0,0,38.5,329,9.6,0,---,---,---,---,---,---,---,---,---,---,52.2255492,0.1665329
1,2867.7,0,16:57.0,01:27.2,5.73,00:00.0,0,38.5,330,8,0,---,---,---,---,---,---,---,---,---,---,52.2256191,0.1665062
1,2877.4,0,16:58.7,01:28.0,5.68,00:00.0,0,35,331,9.8,0,---,---,---,---,---,---,---,---,---,---,52.2257043,0.1664704
1,2887.3,0,17:00.5,01:29.1,5.61,00:00.0,0,35,332,9.8,0,---,---,---,---,---,---,---,---,---,---,52.2257889,0.1664296
1,2895.9,0,17:02.1,01:31.7,5.45,00:00.0,0,35,333,8.6,0,---,---,---,---,---,---,---,---,---,---,52.2258634,0.166396
1,2905.2,0,17:03.9,01:34.6,5.28,00:00.0,0,35,334,9.3,0,---,---,---,---,---,---,---,---,---,---,52.2259458,0.1663698
1,2914.4,0,17:06.0,01:36.1,5.2,00:00.0,0,35,335,9.2,0,---,---,---,---,---,---,---,---,---,---,52.2260278,0.1663541
1,2922.7,0,17:07.3,01:36.3,5.19,00:00.0,0,33.5,336,8.3,0,---,---,---,---,---,---,---,---,---,---,52.2261022,0.1663474
1,2930.9,0,17:09.0,01:38.0,5.1,00:00.0,0,35,337,8.2,0,---,---,---,---,---,---,---,---,---,---,52.2261758,0.1663484
1,2940.7,0,17:10.9,01:37.6,5.12,00:00.0,0,35,338,9.8,0,---,---,---,---,---,---,---,---,---,---,52.2262633,0.1663596
1,2949.5,0,17:12.7,01:38.4,5.08,00:00.0,0,33.5,339,8.8,0,---,---,---,---,---,---,---,---,---,---,52.2263414,0.1663819
1,2958.3,0,17:14.5,01:40.6,4.97,00:00.0,0,33.5,340,8.8,0,---,---,---,---,---,---,---,---,---,---,52.2264175,0.1664157
1,2966.2,0,17:16.1,01:42.4,4.88,00:00.0,0,33.5,341,7.9,0,---,---,---,---,---,---,---,---,---,---,52.2264842,0.1664561
1,2974.3,0,17:17.9,01:43.3,4.84,00:00.0,0,35,342,8.1,0,---,---,---,---,---,---,---,---,---,---,52.2265506,0.1665055
1,2983.8,0,17:19.7,01:40.0,5,00:00.0,0,33.5,343,9.5,0,---,---,---,---,---,---,---,---,---,---,52.2266257,0.1665729
1,2992.7,0,17:21.5,01:39.6,5.02,00:00.0,0,33.5,344,8.8,0,---,---,---,---,---,---,---,---,---,---,52.226692,0.1666445
1,3001.5,0,17:23.3,01:41.6,4.92,00:00.0,0,35,345,8.8,0,---,---,---,---,---,---,---,---,---,---,52.2267553,0.166723
1,3010.4,0,17:25.1,01:42.8,4.86,00:00.0,0,33.5,346,8.9,0,---,---,---,---,---,---,---,---,---,---,52.2268149,0.1668094
1,3018.3,0,17:26.9,01:43.0,4.85,00:00.0,0,33.5,347,7.9,0,---,---,---,---,---,---,---,---,---,---,52.2268629,0.1668952
1,3027.1,0,17:28.5,01:41.6,4.92,00:00.0,0,33.5,348,8.8,0,---,---,---,---,---,---,---,---,---,---,52.2269121,0.1669958
1,3036,0,17:30.3,01:41.6,4.92,00:00.0,0,35,349,8.9,0,---,---,---,---,---,---,---,---,---,---,52.2269575,0.167104
1,3044.9,0,17:32.1,01:41.0,4.95,00:00.0,0,35,350,8.8,0,---,---,---,---,---,---,---,---,---,---,52.2269962,0.1672175
1,3052.9,0,17:33.7,01:41.4,4.93,00:00.0,0,33.5,351,8.1,0,---,---,---,---,---,---,---,---,---,---,52.2270267,0.1673246
1,3061.9,0,17:35.5,01:41.6,4.92,00:00.0,0,35,352,9,0,---,---,---,---,---,---,---,---,---,---,52.2270588,0.1674456
1,3071,0,17:37.3,01:41.0,4.95,00:00.0,0,33.5,353,9.1,0,---,---,---,---,---,---,---,---,---,---,52.2270865,0.1675709
1,3079.8,0,17:39.2,01:41.4,4.93,00:00.0,0,32,354,8.8,0,---,---,---,---,---,---,---,---,---,---,52.2271144,0.1676922
1,3090.6,0,17:41.5,01:44.8,4.77,00:00.0,0,25.5,355,10.7,0,---,---,---,---,---,---,---,---,---,---,52.2271526,0.1678366
1,3101.9,0,17:44.3,01:54.4,4.37,00:00.0,0,23,356,11.3,0,---,---,---,---,---,---,---,---,---,---,52.227195,0.1679873
1,3112.2,0,17:47.1,02:07.5,3.92,00:00.0,0,21,357,10.3,0,---,---,---,---,---,---,---,---,---,---,52.2272377,0.1681221
1,3122.6,0,17:50.1,02:18.8,3.6,00:00.0,0,19.5,358,10.3,0,---,---,---,---,---,---,---,---,---,---,52.2272791,0.1682574
1,3133.1,0,17:53.3,02:27.9,3.38,00:00.0,0,19.5,359,10.5,0,---,---,---,---,---,---,---,---,---,---,52.2273221,0.168395
1,3143.6,0,17:56.5,02:32.9,3.27,00:00.0,0,18.5,360,10.5,0,---,---,---,---,---,---,---,---,---,---,52.22737,0.1685274
1,3154,0,17:59.9,02:34.7,3.23,00:00.0,0,18.5,361,10.4,0,---,---,---,---,---,---,---,---,---,---,52.2274175,0.1686596
1,3164.4,0,18:02.9,02:32.4,3.28,00:00.0,0,18.5,362,10.4,0,---,---,---,---,---,---,---,---,---,---,52.2274647,0.1687913
1,3176.4,0,18:06.3,02:27.0,3.4,00:00.0,0,18,363,12,0,---,---,---,---,---,---,---,---,---,---,52.2275236,0.1689391
1,3187.5,0,18:09.5,02:24.5,3.46,00:00.0,0,18.5,364,11,0,---,---,---,---,---,---,---,---,---,---,52.2275713,0.1690811
1,3199.1,0,18:12.9,02:25.3,3.44,00:00.0,0,18.5,365,11.6,0,---,---,---,---,---,---,---,---,---,---,52.2276244,0.1692271
1,3210,0,18:16.1,02:27.0,3.4,00:00.0,0,18,366,10.9,0,---,---,---,---,---,---,---,---,---,---,52.2276867,0.1693513
1,3221.6,0,18:19.5,02:27.9,3.38,00:00.0,0,18,367,11.6,0,---,---,---,---,---,---,---,---,---,---,52.2277646,0.1694639
1,3233.4,0,18:22.9,02:26.1,3.42,00:00.0,0,18.5,368,11.9,0,---,---,---,---,---,---,---,---,---,---,52.2278496,0.1695687
1,3244.7,0,18:26.1,02:24.0,3.47,00:00.0,0,17.5,369,11.2,0,---,---,---,---,---,---,---,---,---,---,52.2279342,0.169658
1,3256.7,0,18:29.5,02:22.4,3.51,00:00.0,0,18,370,12,0,---,---,---,---,---,---,---,---,---,---,52.2280295,0.1697406
1,3268.1,0,18:32.9,02:22.4,3.51,00:00.0,0,18,371,11.4,0,---,---,---,---,---,---,---,---,---,---,52.2281204,0.1698175
1,3279.6,0,18:36.0,02:21.2,3.54,00:00.0,0,18,372,11.5,0,---,---,---,---,---,---,---,---,---,---,52.2282152,0.1698861
1,3292,0,18:39.5,02:19.6,3.58,00:00.0,0,18,373,12.4,0,---,---,---,---,---,---,---,---,---,---,52.2283183,0.1699549
1,3303.4,0,18:42.7,02:20.4,3.56,00:00.0,0,18.5,374,11.4,0,---,---,---,---,---,---,---,---,---,---,52.2284163,0.1700049
1,3315.6,0,18:46.1,02:20.4,3.56,00:00.0,0,17.5,375,12.2,0,---,---,---,---,---,---,---,---,---,---,52.2285202,0.1700605
1,3327.8,0,18:49.5,02:18.8,3.6,00:00.0,0,18,376,12.2,0,---,---,---,---,---,---,---,---,---,---,52.2286241,0.1701152
1,3340,0,18:52.9,02:18.1,3.62,00:00.0,0,18,377,12.2,0,---,---,---,---,---,---,---,---,---,---,52.2287288,0.1701694
1,3351.6,0,18:56.1,02:18.8,3.6,00:00.0,0,18.5,378,11.6,0,---,---,---,---,---,---,---,---,---,---,52.2288301,0.1702106
1,3363.3,0,18:59.3,02:20.0,3.57,00:00.0,0,18.5,379,11.7,0,---,---,---,---,---,---,---,---,---,---,52.2289338,0.1702344
1,3374.1,0,19:02.5,02:23.6,3.48,00:00.0,0,19.5,380,10.8,0,---,---,---,---,---,---,---,---,---,---,52.2290276,0.1702714
1,3385.2,0,19:05.9,02:27.0,3.4,00:00.0,0,19.5,381,11.2,0,---,---,---,---,---,---,---,---,---,---,52.2291276,0.1702844
1,3395.9,0,19:08.9,02:25.7,3.43,00:00.0,0,18,382,10.7,0,---,---,---,---,---,---,---,---,---,---,52.2292233,0.1702825
1,3407.6,0,19:12.2,02:22.8,3.5,00:00.0,0,18.5,383,11.7,0,---,---,---,---,---,---,---,---,---,---,52.2293282,0.1702769
1,3419.3,0,19:15.5,02:21.2,3.54,00:00.0,0,18,384,11.8,0,---,---,---,---,---,---,---,---,---,---,52.2294342,0.1702808
1,3430.8,0,19:18.7,02:20.4,3.56,00:00.0,0,18,385,11.4,0,---,---,---,---,---,---,---,---,---,---,52.2295364,0.1702959
1,3442.8,0,19:22.1,02:21.2,3.54,00:00.0,0,18,386,12.1,0,---,---,---,---,---,---,---,---,---,---,52.229644,0.1703157
1,3454.2,0,19:25.3,02:21.2,3.54,00:00.0,0,18.5,387,11.3,0,---,---,---,---,---,---,---,---,---,---,52.2297444,0.1703438
1,3466.1,0,19:28.7,02:20.8,3.55,00:00.0,0,18,388,11.9,0,---,---,---,---,---,---,---,---,---,---,52.2298505,0.170369
1,3495.3,0,19:40.5,03:30.9,2.37,00:00.0,0,15,389,29.2,0,---,---,---,---,---,---,---,---,---,---,52.2305263,0.1705817
1,3502.1,0,19:44.1,05:31.1,1.51,00:00.0,0,17,390,6.8,0,---,---,---,---,---,---,---,---,---,---,52.2305865,0.170595
1,3520.3,0,19:54.3,05:04.8,1.64,00:00.0,0,25,391,18.2,0,---,---,---,---,---,---,---,---,---,---,52.2310167,0.1707815
1,3525.5,0,19:56.1,04:10.0,2,00:00.0,0,35,392,5.2,0,---,---,---,---,---,---,---,---,---,---,52.2310611,0.1708071
1,3530.7,0,19:57.5,02:47.2,2.99,00:00.0,0,41.5,393,5.1,0,---,---,---,---,---,---,---,---,---,---,52.231105,0.1708294
1,3536.4,0,19:58.9,02:19.2,3.59,00:00.0,0,44.5,394,5.7,0,---,---,---,---,---,---,---,---,---,---,52.2311549,0.1708501
1,3541.7,0,20:00.1,02:03.4,4.05,00:00.0,0,45,395,5.4,0,---,---,---,---,---,---,---,---,---,---,52.2312012,0.1708717
1,3548.5,0,20:01.5,01:52.8,4.43,00:00.0,0,41.5,396,6.8,0,---,---,---,---,---,---,---,---,---,---,52.2312605,0.1708946
1,3555.5,0,20:03.0,01:45.0,4.76,00:00.0,0,41.5,397,7,0,---,---,---,---,---,---,---,---,---,---,52.2313218,0.1709186
1,3564.2,0,20:04.5,01:38.6,5.07,00:00.0,0,40,398,8.6,0,---,---,---,---,---,---,---,---,---,---,52.2313981,0.1709408
1,3571.8,0,20:06.0,01:33.4,5.35,00:00.0,0,40.5,399,7.6,0,---,---,---,---,---,---,---,---,---,---,52.2314656,0.1709619
1,3580.5,0,20:07.5,01:31.2,5.48,00:00.0,0,41,400,8.7,0,---,---,---,---,---,---,---,---,---,---,52.2315421,0.170989
1,3588.5,0,20:09.0,01:30.7,5.51,00:00.0,0,39,401,8,0,---,---,---,---,---,---,---,---,---,---,52.2316125,0.1710129
1,3597.4,0,20:10.5,01:29.2,5.6,00:00.0,0,39,402,8.9,0,---,---,---,---,---,---,---,---,---,---,52.231691,0.1710381
1,3606.2,0,20:12.1,01:29.1,5.61,00:00.0,0,40,403,8.8,0,---,---,---,---,---,---,---,---,---,---,52.231768,0.1710641
1,3614.2,0,20:13.5,01:29.4,5.59,00:00.0,0,39,404,8,0,---,---,---,---,---,---,---,---,---,---,52.2318386,0.1710853
1,3623,0,20:15.1,01:29.6,5.58,00:00.0,0,40.5,405,8.8,0,---,---,---,---,---,---,---,---,---,---,52.2319161,0.1711089
1,3631.9,0,20:16.7,01:29.7,5.57,00:00.0,0,38.5,406,8.9,0,---,---,---,---,---,---,---,---,---,---,52.231995,0.1711326
1,3640.7,0,20:18.3,01:29.7,5.57,00:00.0,0,36.5,407,8.8,0,---,---,---,---,---,---,---,---,---,---,52.2320723,0.1711585
1,3648.2,0,20:19.7,01:32.5,5.4,00:00.0,0,39,408,7.5,0,---,---,---,---,---,---,---,---,---,---,52.2321379,0.171185
1,3656.7,0,20:21.3,01:34.8,5.27,00:00.0,0,38.5,409,8.5,0,---,---,---,---,---,---,---,---,---,---,52.2322127,0.1712103
1,3665,0,20:22.9,01:35.6,5.23,00:00.0,0,38.5,410,8.3,0,---,---,---,---,---,---,---,---,---,---,52.2322864,0.1712277
1,3672.6,0,20:24.5,01:38.6,5.07,00:00.0,0,36.5,411,7.6,0,---,---,---,---,---,---,---,---,---,---,52.2323538,0.1712483
1,3682.7,0,20:26.3,01:39.8,5.01,00:00.0,0,35,412,10.1,0,---,---,---,---,---,---,---,---,---,---,52.2324418,0.1712807
1,3691.9,0,20:27.9,01:34.8,5.27,00:00.0,0,35,413,9.2,0,---,---,---,---,---,---,---,---,---,---,52.2325214,0.1713073
1,3700.3,0,20:29.7,01:31.5,5.46,00:00.0,0,37,414,8.4,0,---,---,---,---,---,---,---,---,---,---,52.2325966,0.1713184
1,3709.5,0,20:31.3,01:32.7,5.39,00:00.0,0,35,415,9.2,0,---,---,---,---,---,---,---,---,---,---,52.2326787,0.1713291
1,3718.2,0,20:33.0,01:34.8,5.27,00:00.0,0,35,416,8.7,0,---,---,---,---,---,---,---,---,---,---,52.2327569,0.1713401
1,3727.7,0,20:34.7,01:34.3,5.3,00:00.0,0,35,417,9.5,0,---,---,---,---,---,---,---,---,---,---,52.232842,0.1713467
1,3737,0,20:36.5,01:35.0,5.26,00:00.0,0,35,418,9.3,0,---,---,---,---,---,---,---,---,---,---,52.2329247,0.1713592
1,3745.3,0,20:38.1,01:38.0,5.1,00:00.0,0,33.5,419,8.4,0,---,---,---,---,---,---,---,---,---,---,52.2329996,0.1713697
1,3754.1,0,20:39.9,01:40.4,4.98,00:00.0,0,35,420,8.8,0,---,---,---,---,---,---,---,---,---,---,52.2330781,0.1713859
1,3762.4,0,20:41.7,01:41.6,4.92,00:00.0,0,35,421,8.2,0,---,---,---,---,---,---,---,---,---,---,52.2331518,0.1713965
1,3771.3,0,20:43.3,01:39.4,5.03,00:00.0,0,35,422,8.9,0,---,---,---,---,---,---,---,---,---,---,52.233231,0.1714126
1,3780.4,0,20:45.1,01:38.2,5.09,00:00.0,0,35,423,9.1,0,---,---,---,---,---,---,---,---,---,---,52.2333126,0.1714233
1,3788.5,0,20:46.7,01:38.6,5.07,00:00.0,0,33.5,424,8.2,0,---,---,---,---,---,---,---,---,---,---,52.2333857,0.171431
1,3797.5,0,20:48.5,01:39.2,5.04,00:00.0,0,36.5,425,9,0,---,---,---,---,---,---,---,---,---,---,52.2334664,0.1714424
1,3805.7,0,20:50.1,01:40.2,4.99,00:00.0,0,34,426,8.1,0,---,---,---,---,---,---,---,---,---,---,52.233539,0.1714541
1,3814.7,0,20:51.9,01:40.8,4.96,00:00.0,0,36,427,9.1,0,---,---,---,---,---,---,---,---,---,---,52.2336205,0.1714627
1,3822.9,0,20:53.7,01:40.2,4.99,00:00.0,0,33.5,428,8.2,0,---,---,---,---,---,---,---,---,---,---,52.2336938,0.1714738
1,3831.9,0,20:55.3,01:37.6,5.12,00:00.0,0,35.5,429,8.9,0,---,---,---,---,---,---,---,---,---,---,52.2337733,0.1714903
1,3840,0,20:57.0,01:38.0,5.1,00:00.0,0,34.5,430,8.2,0,---,---,---,---,---,---,---,---,---,---,52.2338462,0.1715025
1,3849.7,0,20:58.9,01:39.4,5.03,00:00.0,0,33.5,431,9.7,0,---,---,---,---,---,---,---,---,---,---,52.233933,0.1715191
1,3859.5,0,21:01.1,01:43.7,4.82,00:00.0,0,27.5,432,9.7,0,---,---,---,---,---,---,---,---,---,---,52.2340198,0.1715346
1,3869.5,0,21:03.7,01:55.7,4.32,00:00.0,0,23.5,433,10,0,---,---,---,---,---,---,---,---,---,---,52.234109,0.1715524
1,3878.6,0,21:06.3,02:10.2,3.84,00:00.0,0,22.5,434,9.2,0,---,---,---,---,---,---,---,---,---,---,52.2341901,0.1715761
1,3889,0,21:09.3,02:19.6,3.58,00:00.0,0,20.5,435,10.4,0,---,---,---,---,---,---,---,---,---,---,52.2342822,0.171601
1,3899.4,0,21:12.3,02:23.2,3.49,00:00.0,0,20,436,10.4,0,---,---,---,---,---,---,---,---,---,---,52.2343726,0.171638
1,3910.3,0,21:15.5,02:24.9,3.45,00:00.0,0,19,437,10.9,0,---,---,---,---,---,---,---,---,---,---,52.2344647,0.171693
1,3920.6,0,21:18.5,02:26.1,3.42,00:00.0,0,19,438,10.3,0,---,---,---,---,---,---,---,---,---,---,52.2345488,0.1717563
1,3931.5,0,21:21.7,02:27.9,3.38,00:00.0,0,19,439,10.9,0,---,---,---,---,---,---,---,---,---,---,52.2346342,0.1718334
1,3943.1,0,21:25.1,02:27.4,3.39,00:00.0,0,18.5,440,11.6,0,---,---,---,---,---,---,---,---,---,---,52.2347267,0.1719105
1,3954.1,0,21:28.3,02:26.1,3.42,00:00.0,0,19,441,11,0,---,---,---,---,---,---,---,---,---,---,52.2348124,0.171991
1,3964.9,0,21:31.5,02:26.6,3.41,00:00.0,0,18.5,442,10.9,0,---,---,---,---,---,---,---,---,---,---,52.2348956,0.1720751
1,3976,0,21:34.7,02:27.0,3.4,00:00.0,0,18.5,443,11.1,0,---,---,---,---,---,---,---,---,---,---,52.2349763,0.1721705
1,3987.3,0,21:37.9,02:25.7,3.43,00:00.0,0,18.5,444,11.2,0,---,---,---,---,---,---,---,---,---,---,52.2350598,0.1722627
1,3998.4,0,21:41.1,02:25.3,3.44,00:00.0,0,18.5,445,11.2,0,---,---,---,---,---,---,---,---,---,---,52.2351432,0.1723542
1,4010.5,0,21:44.7,02:24.9,3.45,00:00.0,0,18,446,12,0,---,---,---,---,---,---,---,---,---,---,52.2352265,0.1724664
1,4022.1,0,21:47.9,02:21.6,3.53,00:00.0,0,18,447,11.6,0,---,---,---,---,---,---,---,---,---,---,52.2353045,0.17258
1,4033.3,0,21:51.0,02:20.0,3.57,00:00.0,0,19,448,11.2,0,---,---,---,---,---,---,---,---,---,---,52.2353765,0.1726945
1,4063.6,0,22:02.2,02:20.0,3.57,00:00.0,0,17,449,30.3,0,---,---,---,---,---,---,---,---,---,---,52.2356047,0.1729254
1,4070.8,0,22:05.6,04:30.2,1.85,00:00.0,0,17.5,450,7.2,0,---,---,---,---,---,---,---,---,---,---,52.235559,0.172851
1,4078.2,0,22:08.8,03:51.4,2.16,00:00.0,0,19,451,7.4,0,---,---,---,---,---,---,---,---,---,---,52.2355174,0.1727671
1,4096.8,0,22:17.4,07:14.7,1.15,00:00.0,0,76.5,452,18.7,0,---,---,---,---,---,---,---,---,---,---,52.2352814,0.1724075
1,4100.9,0,22:19.1,03:26.6,2.42,00:00.0,0,39,453,4.1,0,---,---,---,---,---,---,---,---,---,---,52.2352522,0.1723707
1,4106.4,0,22:20.4,02:45.5,3.02,00:00.0,0,46.5,454,5.5,0,---,---,---,---,---,---,---,---,---,---,52.2352124,0.1723226
1,4111.4,0,22:21.6,02:16.2,3.67,00:00.0,0,48.5,455,4.9,0,---,---,---,---,---,---,---,---,---,---,52.2351767,0.1722799
1,4116.9,0,22:22.8,02:05.6,3.98,00:00.0,0,48.5,456,5.5,0,---,---,---,---,---,---,---,---,---,---,52.2351359,0.1722341
1,4123.6,0,22:24.2,01:53.6,4.4,00:00.0,0,45,457,6.7,0,---,---,---,---,---,---,---,---,---,---,52.235087,0.1721767
1,4129.8,0,22:25.4,01:43.7,4.82,00:00.0,0,44,458,6.2,0,---,---,---,---,---,---,---,---,---,---,52.2350421,0.1721224
1,4137,0,22:26.8,01:38.8,5.06,00:00.0,0,43,459,7.2,0,---,---,---,---,---,---,---,---,---,---,52.2349902,0.1720593
1,4144.4,0,22:28.3,01:35.4,5.24,00:00.0,0,42.5,460,7.4,0,---,---,---,---,---,---,---,---,---,---,52.2349362,0.171996
1,4153.3,0,22:29.8,01:33.6,5.34,00:00.0,0,42,461,8.9,0,---,---,---,---,---,---,---,---,---,---,52.2348703,0.1719211
1,4160.2,0,22:31.2,01:29.2,5.6,00:00.0,0,41,462,6.9,0,---,---,---,---,---,---,---,---,---,---,52.2348164,0.1718708
1,4168.6,0,22:32.6,01:27.1,5.74,00:00.0,0,41.5,463,8.4,0,---,---,---,---,---,---,---,---,---,---,52.2347507,0.1718098
1,4175.5,0,22:34.0,01:29.6,5.58,00:00.0,0,42,464,6.8,0,---,---,---,---,---,---,---,---,---,---,52.2346968,0.1717617
1,4184.9,0,22:35.6,01:29.6,5.58,00:00.0,0,39.5,465,9.4,0,---,---,---,---,---,---,---,---,---,---,52.2346234,0.1716926
1,4191.9,0,22:37.0,01:28.6,5.64,00:00.0,0,40,466,7,0,---,---,---,---,---,---,---,---,---,---,52.2345674,0.1716467
1,4201.8,0,22:38.6,01:27.8,5.69,00:00.0,0,39.5,467,10,0,---,---,---,---,---,---,---,---,---,---,52.2344878,0.1715801
1,4208.6,0,22:40.0,01:26.9,5.75,00:00.0,0,39.5,468,6.8,0,---,---,---,---,---,---,---,---,---,---,52.2344324,0.171539
1,4217.6,0,22:41.6,01:29.4,5.59,00:00.0,0,39,469,9,0,---,---,---,---,---,---,---,---,---,---,52.2343567,0.1714951
1,4224.2,0,22:43.0,01:33.2,5.36,00:00.0,0,40.5,470,6.6,0,---,---,---,---,---,---,---,---,---,---,52.2342985,0.1714722
1,4233.3,0,22:44.6,01:32.7,5.39,00:00.0,0,38.5,471,9.1,0,---,---,---,---,---,---,---,---,---,---,52.2342181,0.17145
1,4240.9,0,22:46.2,01:31.9,5.44,00:00.0,0,38.5,472,7.7,0,---,---,---,---,---,---,---,---,---,---,52.2341503,0.1714309
1,4250.3,0,22:47.8,01:31.7,5.45,00:00.0,0,36.5,473,9.3,0,---,---,---,---,---,---,---,---,---,---,52.2340672,0.171417
1,4258.8,0,22:49.4,01:32.2,5.42,00:00.0,0,37,474,8.5,0,---,---,---,---,---,---,---,---,---,---,52.2339911,0.1714053
1,4267.3,0,22:51.0,01:33.2,5.36,00:00.0,0,36.5,475,8.5,0,---,---,---,---,---,---,---,---,---,---,52.233915,0.1713941
1,4275.8,0,22:52.6,01:33.6,5.34,00:00.0,0,36.5,476,8.6,0,---,---,---,---,---,---,---,---,---,---,52.2338383,0.1713858
1,4285.1,0,22:54.4,01:34.3,5.3,00:00.0,0,36.5,477,9.2,0,---,---,---,---,---,---,---,---,---,---,52.2337557,0.1713746
1,4293.5,0,22:56.0,01:35.4,5.24,00:00.0,0,37,478,8.4,0,---,---,---,---,---,---,---,---,---,---,52.2336804,0.1713644
