Interval,Total Distance (GPS),Total Distance (IMP),Total Elapsed Time,Avg Split (GPS),Avg Speed (GPS),Avg Split (IMP),Avg Speed (IMP),Avg Stroke Rate,Total Strokes,Distance/Stroke (GPS),Distance/Stroke (IMP),Avg Heart Rate,Avg Power,Avg Catch,Avg Slip,Avg Finish,Avg Wash,Avg Force Avg,Avg Work,Avg Force Max,Avg Max Force Angle,Start GPS Lat.,Start GPS Lon.
(Interval),(Meters),(Meters),(HH:MM:SS.tenths),(/500),(M/S),(/500),(M/S),(SPM),(Strokes),(Meters),(Meters),(BPM),(Watts),(Degrees),(Degrees),(Degrees),(Degrees),(Newtons),(Joules),(Newtons),(Degrees),(Degrees),(Degrees)
1,11512.7,0,05:44.5,02:51.8,2.91,00:00.0,0,20.5,1133,10.2,0,119,---,---,---,---,---,---,---,---,---,52.2104076,0.1342062
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Per-Stroke Data:,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
1,1075.4,0,06:08.7,02:24.9,3.45,00:00.0,0,17,112,12.1,0,121,---,---,---,---,---,---,---,---,---,52.2158398,0.1453161
1,1086.8,0,06:12.1,02:24.9,3.45,00:00.0,0,17,113,11.4,0,121,---,---,---,---,---,---,---,---,---,52.2159419,0.1453304
1,1101.8,0,06:15.7,02:17.7,3.63,00:00.0,0,17,114,15,0,122,---,---,---,---,---,---,---,---,---,52.2160758,0.1453607
1,1116.3,0,06:19.3,02:11.9,3.79,00:00.0,0,17,115,14.5,0,124,---,---,---,---,---,---,---,---,---,52.2162047,0.1453934
1,1129.7,0,06:22.9,02:15.1,3.7,00:00.0,0,16.5,116,13.3,0,126,---,---,---,---,---,---,---,---,---,52.2163236,0.1454173
1,1142.3,0,06:26.5,02:18.1,3.62,00:00.0,0,16.5,117,12.6,0,128,---,---,---,---,---,---,---,---,---,52.2164371,0.1454204
1,1157,0,06:30.1,02:17.7,3.63,00:00.0,0,16.5,118,14.7,0,128,---,---,---,---,---,---,---,---,---,52.216568,0.1454471
1,1171.8,0,06:33.9,02:21.2,3.54,00:00.0,0,16,119,14.9,0,127,---,---,---,---,---,---,---,---,---,52.216698,0.1454968
1,1186.8,0,06:37.5,02:16.6,3.66,00:00.0,0,16.5,120,14.9,0,127,---,---,---,---,---,---,---,---,---,52.2168263,0.1455589
1,1199.3,0,06:41.3,02:19.2,3.59,00:00.0,0,16.5,121,12.6,0,127,---,---,---,---,---,---,---,---,---,52.2169328,0.1456197
1,1213.6,0,06:44.9,02:29.2,3.35,00:00.0,0,16,122,14.3,0,126,---,---,---,---,---,---,---,---,---,52.2170492,0.1457081
1,1226.9,0,06:48.5,02:27.4,3.39,00:00.0,0,16.5,123,13.2,0,121,---,---,---,---,---,---,---,---,---,52.2171573,0.1457893
1,1242.2,0,06:52.3,02:22.0,3.52,00:00.0,0,16.5,124,15.3,0,127,---,---,---,---,---,---,---,---,---,52.2172825,0.1458814
1,1255.2,0,06:55.9,02:22.4,3.51,00:00.0,0,16,125,13,0,128,---,---,---,---,---,---,---,---,---,52.2173776,0.1459914
1,1267.6,0,06:59.5,02:29.2,3.35,00:00.0,0,16.5,126,12.4,0,128,---,---,---,---,---,---,---,---,---,52.2174513,0.1461279
1,1283,0,07:03.3,02:25.3,3.44,00:00.0,0,15.5,127,15.4,0,129,---,---,---,---,---,---,---,---,---,52.2175382,0.1463032
1,1296.9,0,07:07.1,02:19.6,3.58,00:00.0,0,16.5,128,13.9,0,129,---,---,---,---,---,---,---,---,---,52.2176046,0.146476
1,1309.8,0,07:10.7,02:20.4,3.56,00:00.0,0,16,129,12.9,0,131,---,---,---,---,---,---,---,---,---,52.2176577,0.1466442
1,1323.5,0,07:14.5,02:21.6,3.53,00:00.0,0,16,130,13.7,0,131,---,---,---,---,---,---,---,---,---,52.2177039,0.1468294
